person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income,risk_tier,high_risk_flag,income_bracket,monthly_burden
36,20004,RENT,1.0,EDUCATION,B,4375,10.74,0,0.22,N,11,0.2187,2,0,Low,142.69
41,110000,MORTGAGE,7.0,VENTURE,B,30000,9.91,0,0.27,N,17,0.2727,2,0,Very High,966.75
37,52000,RENT,0.0,VENTURE,C,14000,13.16,0,0.27,Y,15,0.2692,3,0,Medium,472.79
38,130000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,30000,9.91,0,0.23,N,11,0.2308,2,0,Very High,966.75
36,155000,MORTGAGE,9.0,MEDICAL,A,30000,7.9,0,0.19,N,14,0.1935,1,0,Very High,938.71
39,84000,OWN,12.0,VENTURE,A,9875,7.51,0,0.12,N,14,0.1176,1,0,High,307.22
38,81000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11000,10.36,0,0.14,N,14,0.1358,2,0,High,356.8
37,74568,RENT,0.0,PERSONAL,C,6000,14.26,0,0.08,Y,16,0.0805,3,0,High,205.82
37,33280,RENT,2.0,VENTURE,C,8400,13.92,0,0.25,Y,17,0.2524,3,0,Medium,286.77
47,65000,RENT,1.0,MEDICAL,C,3100,13.49,0,0.05,N,16,0.0477,3,0,High,105.18
41,35000,MORTGAGE,18.0,VENTURE,C,1500,13.06,0,0.04,N,13,0.0429,3,0,Medium,50.58
37,60000,RENT,0.0,EDUCATION,C,3000,12.53,0,0.05,N,15,0.05,3,0,Medium,100.4
38,110000,OWN,6.0,VENTURE,C,12000,12.99,0,0.11,N,11,0.1091,3,0,Very High,404.27
50,58800,MORTGAGE,12.0,MEDICAL,E,22000,17.74,1,0.37,Y,13,0.3741,5,1,Medium,792.49
38,18720,OWN,22.0,VENTURE,B,2500,11.86,0,0.13,N,16,0.1335,2,0,Low,82.87
43,97500,RENT,6.0,PERSONAL,B,24000,10.99,0,0.25,N,16,0.2462,2,0,High,785.62
46,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,N,15,0.2222,1,0,High,616.72
37,48000,RENT,3.0,MEDICAL,D,7500,16.29,0,0.16,Y,12,0.1562,4,1,Medium,264.75
42,360000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,25000,9.99,0,0.07,N,17,0.0694,2,0,Very High,806.56
37,60000,RENT,1.0,MEDICAL,D,10000,15.99,1,0.17,Y,17,0.1667,4,1,Medium,351.52
50,41496,RENT,9.0,MEDICAL,D,5000,15.31,1,0.12,Y,12,0.1205,4,1,Medium,174.09
50,68000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0,0.15,N,16,0.1471,2,0,High,329.71
41,140000,MORTGAGE,2.0,EDUCATION,E,15000,17.88,0,0.11,N,11,0.1071,5,1,Very High,541.38
36,45600,MORTGAGE,6.0,VENTURE,C,10000,13.49,0,0.22,Y,15,0.2193,3,0,Medium,339.3
36,50000,RENT,6.0,VENTURE,C,7200,13.98,0,0.14,N,17,0.144,3,0,Medium,246.01
36,52000,RENT,2.0,EDUCATION,C,7000,13.85,1,0.13,Y,14,0.1346,3,0,Medium,238.73
48,41500,RENT,3.0,MEDICAL,A,5000,7.29,0,0.12,N,14,0.1205,1,0,Medium,155.05
36,38568,RENT,7.0,EDUCATION,E,2400,18.39,0,0.06,Y,13,0.0622,5,1,Medium,87.24
36,33600,RENT,3.0,EDUCATION,B,12000,11.36,1,0.36,N,16,0.3571,2,0,Medium,394.91
37,79900,RENT,0.0,MEDICAL,C,25000,13.11,1,0.27,N,16,0.3129,3,0,High,843.67
37,108000,RENT,0.0,VENTURE,E,20000,16.32,1,0.19,N,13,0.1852,5,1,Very High,706.3
36,62000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.12,0,0.13,N,12,0.129,2,0,High,262.36
38,17108,MORTGAGE,7.0,EDUCATION,A,4375,7.51,1,0.26,N,13,0.2557,1,0,Low,136.11
36,26880,OWN,0.0,VENTURE,A,4500,7.66,0,0.17,N,14,0.1674,1,0,Low,140.31
44,140000,OWN,14.0,MEDICAL,B,21500,11.83,0,0.15,N,11,0.1536,2,0,Very High,712.36
41,69000,RENT,15.0,DEBTCONSOLIDATION,D,4000,16.29,1,0.06,N,13,0.058,4,1,High,141.2
37,45000,RENT,1.0,DEBTCONSOLIDATION,B,9000,11.71,1,0.2,N,16,0.2,2,0,Medium,297.68
37,100000,MORTGAGE,3.0,VENTURE,B,6000,11.99,0,0.06,N,13,0.06,2,0,High,199.26
41,40000,RENT,3.0,PERSONAL,A,9200,7.49,0,0.23,N,15,0.23,1,0,Medium,286.13
47,37000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7400,8.0,0,0.2,N,15,0.2,1,0,Medium,231.89
39,31200,RENT,2.0,EDUCATION,B,6400,11.49,0,0.21,N,16,0.2051,2,0,Medium,211.02
38,200000,MORTGAGE,0.0,MEDICAL,B,20000,11.48,0,0.1,N,11,0.1,2,0,Very High,659.33
40,63996,MORTGAGE,8.0,EDUCATION,B,12000,10.25,0,0.19,N,12,0.1875,2,0,High,388.62
36,48000,MORTGAGE,3.0,MEDICAL,C,1500,13.92,1,0.03,N,11,0.0312,3,0,Medium,51.21
39,40000,RENT,5.0,EDUCATION,D,6000,14.54,0,0.15,N,11,0.15,4,1,Medium,206.64
42,39996,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,5.42,0,0.06,N,12,0.0625,1,0,Medium,75.4
36,25000,MORTGAGE,0.0,MEDICAL,B,3000,8.7,0,0.12,N,14,0.12,2,0,Low,94.98
38,65000,MORTGAGE,6.0,PERSONAL,C,11500,13.92,0,0.18,N,14,0.1769,3,0,High,392.6
41,95000,OWN,2.0,MEDICAL,C,21600,13.92,0,0.23,Y,12,0.2274,3,0,High,737.4
40,50000,MORTGAGE,5.0,PERSONAL,D,6000,14.96,0,0.12,N,15,0.12,4,1,Medium,207.87
38,104800,MORTGAGE,6.0,VENTURE,A,14000,6.03,0,0.13,N,14,0.1336,1,0,Very High,426.1
36,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,14500,5.42,0,0.12,N,13,0.1208,1,0,Very High,437.32
39,55059,RENT,16.0,HOMEIMPROVEMENT,B,24000,12.53,1,0.44,N,11,0.4359,2,0,Medium,803.23
41,21600,OWN,1.0,EDUCATION,C,3500,13.61,0,0.16,Y,13,0.162,3,0,Low,118.96
37,72000,MORTGAGE,9.0,PERSONAL,C,1600,13.92,0,0.02,N,12,0.0222,3,0,High,54.62
45,45000,MORTGAGE,14.0,EDUCATION,A,14000,6.62,0,0.31,N,12,0.3111,1,0,Medium,429.85
38,74237,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18000,14.35,0,0.24,N,17,0.2425,3,0,High,618.26
39,182500,RENT,2.0,HOMEIMPROVEMENT,A,12500,5.42,0,0.07,N,11,0.0685,1,0,Very High,377.0
47,65000,MORTGAGE,21.0,VENTURE,C,7000,14.35,0,0.11,N,17,0.1077,3,0,High,240.44
37,22800,OWN,18.0,EDUCATION,A,7000,6.03,0,0.31,N,12,0.307,1,0,Low,213.05
36,214200,MORTGAGE,4.0,HOMEIMPROVEMENT,D,9400,15.62,0,0.04,Y,12,0.0439,4,1,Very High,328.72
39,27040,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4800,8.59,0,0.18,N,13,0.1775,1,0,Low,151.72
46,50000,RENT,0.0,HOMEIMPROVEMENT,B,4350,10.99,0,0.09,N,16,0.087,2,0,Medium,142.39
40,74004,MORTGAGE,12.0,EDUCATION,A,7125,6.62,0,0.1,N,14,0.0963,1,0,High,218.76
41,38500,RENT,6.0,DEBTCONSOLIDATION,A,7500,8.49,0,0.19,N,12,0.1948,1,0,Medium,236.72
36,62400,MORTGAGE,0.0,PERSONAL,A,2400,7.49,0,0.04,N,14,0.0385,1,0,High,74.64
40,42996,OWN,15.0,EDUCATION,D,15000,16.0,0,0.35,Y,17,0.3489,4,1,Medium,527.36
47,18000,RENT,4.0,MEDICAL,A,2000,7.29,0,0.11,N,11,0.1111,1,0,Low,62.02
38,80000,RENT,9.0,EDUCATION,B,2500,10.99,0,0.03,N,13,0.0312,2,0,High,81.83
42,114000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,19200,11.36,0,0.17,N,17,0.1684,2,0,Very High,631.86
38,81000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.12,N,11,0.1235,3,0,High,343.09
42,65000,OWN,6.0,VENTURE,A,22750,8.9,0,0.35,N,17,0.35,1,0,High,722.39
44,37000,RENT,0.0,PERSONAL,C,3500,12.87,0,0.09,N,13,0.0946,3,0,Medium,117.71
48,28000,MORTGAGE,7.0,EDUCATION,A,7500,7.74,0,0.27,N,17,0.2679,1,0,Low,234.12
38,60000,OWN,2.0,PERSONAL,D,6000,14.96,0,0.1,N,11,0.1,4,1,Medium,207.87
36,250000,RENT,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.08,N,17,0.08,1,0,Very High,625.62
43,36000,RENT,0.0,MEDICAL,A,9000,5.79,0,0.25,N,14,0.25,1,0,Medium,272.94
37,55900,MORTGAGE,1.0,EDUCATION,B,17000,8.7,0,0.3,N,11,0.3041,2,0,Medium,538.22
38,74000,RENT,9.0,MEDICAL,C,9000,12.84,0,0.12,Y,15,0.1216,3,0,High,302.55
46,60000,MORTGAGE,7.0,PERSONAL,A,3600,6.99,0,0.06,N,13,0.06,1,0,Medium,111.14
39,201000,RENT,6.0,VENTURE,B,13500,11.49,0,0.07,N,16,0.0672,2,0,Very High,445.11
37,74400,OWN,21.0,VENTURE,A,7500,7.05,0,0.1,N,14,0.1008,1,0,High,231.75
39,37800,RENT,5.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.19,N,16,0.1852,2,0,Medium,230.8
45,69600,OWN,11.0,VENTURE,A,6000,7.9,0,0.09,N,12,0.0862,1,0,High,187.74
40,80000,RENT,0.0,PERSONAL,A,6000,8.94,0,0.07,N,11,0.075,1,0,High,190.63
40,71599,RENT,0.0,PERSONAL,A,6000,9.63,0,0.08,N,14,0.0838,1,0,High,192.56
48,30000,MORTGAGE,21.0,VENTURE,B,2100,12.42,0,0.07,N,16,0.07,2,0,Low,70.17
36,65000,MORTGAGE,3.0,EDUCATION,A,6500,5.79,0,0.1,N,12,0.1,1,0,High,197.12
38,118000,MORTGAGE,12.0,PERSONAL,B,11400,10.59,0,0.1,N,16,0.0966,2,0,Very High,371.01
40,40000,OWN,12.0,MEDICAL,B,13750,8.88,0,0.34,N,14,0.3438,2,0,Medium,436.48
43,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000,14.46,1,0.19,Y,13,0.1923,4,1,High,516.02
36,29000,RENT,9.0,VENTURE,B,1200,12.42,0,0.04,N,11,0.0414,2,0,Low,40.1
37,145124,MORTGAGE,21.0,PERSONAL,B,11375,10.99,1,0.08,N,11,0.0784,2,0,Very High,372.35
42,125000,MORTGAGE,5.0,VENTURE,A,35000,7.9,0,0.28,N,17,0.28,1,0,Very High,1095.16
40,32878,RENT,6.0,HOMEIMPROVEMENT,C,13775,12.98,1,0.42,N,11,0.419,3,0,Medium,464.0
37,88000,RENT,4.0,EDUCATION,G,25000,19.66,1,0.28,Y,15,0.2841,7,1,High,924.76
40,70000,MORTGAGE,6.0,EDUCATION,A,18000,7.9,0,0.26,N,14,0.2571,1,0,High,563.22
40,233000,MORTGAGE,6.0,VENTURE,B,15000,11.83,0,0.06,N,12,0.0644,2,0,Very High,497.0
49,76872,MORTGAGE,4.0,PERSONAL,D,15000,14.84,0,0.2,Y,11,0.1951,4,1,High,518.81
43,400000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.07,N,11,0.07,2,0,Very High,902.3
40,125000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10200,7.49,0,0.08,N,14,0.0816,1,0,Very High,317.24
41,42000,RENT,2.0,MEDICAL,A,5000,7.49,0,0.12,N,12,0.119,1,0,Medium,155.51
36,51000,MORTGAGE,4.0,EDUCATION,B,4775,11.14,0,0.09,N,11,0.0936,2,0,Medium,156.64
47,52000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.23,N,13,0.2308,1,0,Medium,372.12
43,55000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.18,N,11,0.1818,1,0,Medium,304.36
42,78000,MORTGAGE,6.0,VENTURE,B,20000,10.99,0,0.26,N,12,0.2564,2,0,High,654.68
42,100000,MORTGAGE,7.0,EDUCATION,C,5000,14.26,0,0.05,N,12,0.05,3,0,High,171.52
37,73000,RENT,4.0,HOMEIMPROVEMENT,B,11500,12.21,0,0.16,N,13,0.1575,2,0,High,383.12
37,63000,RENT,1.0,EDUCATION,A,14900,9.63,0,0.24,N,17,0.2365,1,0,High,478.2
41,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,13.23,1,0.09,N,12,0.0926,3,0,Medium,169.02
38,66000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,12.92,1,0.08,N,16,0.0758,4,1,High,168.28
43,55000,RENT,3.0,DEBTCONSOLIDATION,B,11750,10.99,0,0.21,N,16,0.2136,2,0,Medium,384.62
42,48000,OWN,0.0,EDUCATION,C,3500,14.35,0,0.07,Y,17,0.0729,3,0,Medium,120.22
40,95000,RENT,0.0,HOMEIMPROVEMENT,B,17000,10.0,0,0.18,N,12,0.1789,2,0,High,548.54
40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.43,Y,13,0.4348,4,1,Medium,689.49
38,61000,RENT,0.0,EDUCATION,B,1000,9.45,0,0.02,N,12,0.0164,2,0,High,32.01
47,52000,RENT,3.0,MEDICAL,B,6000,10.99,0,0.12,N,14,0.1154,2,0,Medium,196.4
41,100000,RENT,3.0,VENTURE,B,12000,10.74,0,0.12,N,12,0.12,2,0,High,391.39
45,119004,MORTGAGE,13.0,VENTURE,B,5000,11.49,0,0.04,N,13,0.042,2,0,Very High,164.86
43,46000,RENT,2.0,MEDICAL,D,13000,15.7,1,0.28,Y,15,0.2826,4,1,Medium,455.12
41,38200,RENT,4.0,MEDICAL,E,8875,19.03,0,0.23,Y,11,0.2323,5,1,Medium,325.46
42,31000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7200,11.99,0,0.23,N,16,0.2323,2,0,Medium,239.11
48,60000,MORTGAGE,0.0,VENTURE,A,2500,7.29,0,0.04,N,13,0.0417,1,0,Medium,77.52
41,103000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.19,Y,16,0.1942,4,1,Very High,689.49
40,136000,MORTGAGE,5.0,EDUCATION,B,21000,9.99,0,0.15,N,13,0.1544,2,0,Very High,677.51
36,42000,OWN,2.0,VENTURE,C,2000,15.62,0,0.05,Y,14,0.0476,3,0,Medium,69.94
40,68000,RENT,12.0,VENTURE,A,7000,7.51,0,0.1,N,16,0.1029,1,0,High,217.78
38,18720,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.99,1,0.32,Y,12,0.3205,4,1,Low,210.91
36,29500,OWN,4.0,HOMEIMPROVEMENT,B,1250,11.83,0,0.04,N,11,0.0424,2,0,Low,41.42
37,12360,RENT,3.0,VENTURE,B,4000,9.99,1,0.32,N,13,0.3236,2,0,Low,129.05
36,72800,RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,1,0.33,N,16,0.3297,4,1,High,821.31
37,50000,RENT,0.0,VENTURE,B,5000,11.89,0,0.1,N,12,0.1,2,0,Medium,165.81
42,30000,RENT,5.0,VENTURE,D,8000,14.96,0,0.27,Y,12,0.2667,4,1,Low,277.17
40,95000,OWN,12.0,MEDICAL,B,5000,10.65,0,0.05,N,11,0.0526,2,0,High,162.87
39,24000,RENT,0.0,VENTURE,D,3000,14.12,1,0.13,N,12,0.125,4,1,Low,102.71
37,186000,OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,13,0.0161,1,0,Very High,91.8
37,45000,RENT,1.0,MEDICAL,A,7200,9.63,0,0.16,N,11,0.16,1,0,Medium,231.08
39,35000,RENT,8.0,MEDICAL,C,8000,13.22,0,0.23,N,16,0.2286,3,0,Medium,270.4
37,65000,RENT,7.0,EDUCATION,A,9000,6.91,0,0.14,N,14,0.1385,1,0,High,277.52
37,40000,RENT,0.0,VENTURE,B,12000,9.91,0,0.3,N,15,0.3,2,0,Medium,386.7
41,30000,RENT,3.0,PERSONAL,A,8875,5.42,0,0.3,N,16,0.2958,1,0,Low,267.67
41,381450,MORTGAGE,10.0,PERSONAL,C,35000,13.49,0,0.09,Y,16,0.0918,3,0,Very High,1187.57
45,42320,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7475,13.49,0,0.18,N,13,0.1766,3,0,Medium,253.63
37,25000,RENT,0.0,HOMEIMPROVEMENT,D,2775,15.65,1,0.11,N,12,0.111,4,1,Low,97.08
37,130000,RENT,2.0,VENTURE,B,13000,9.88,0,0.1,N,14,0.1,2,0,Very High,418.74
37,90000,RENT,15.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,N,11,0.1333,1,0,High,373.33
36,34000,MORTGAGE,2.0,PERSONAL,B,5000,10.65,0,0.15,N,15,0.1471,2,0,Medium,162.87
50,120000,MORTGAGE,0.0,VENTURE,D,5575,15.2,0,0.05,N,17,0.0465,4,1,Very High,193.81
44,51850,RENT,7.0,MEDICAL,D,10000,14.11,1,0.16,N,12,0.1929,4,1,Medium,342.31
37,58000,RENT,9.0,VENTURE,B,18200,10.99,1,0.31,N,17,0.3138,2,0,Medium,595.76
42,52400,MORTGAGE,14.0,PERSONAL,B,21000,10.38,0,0.4,N,15,0.4008,2,0,Medium,681.36
37,24000,RENT,2.0,DEBTCONSOLIDATION,C,5000,14.65,0,0.21,Y,15,0.2083,3,0,Low,172.47
46,336000,OWN,11.0,EDUCATION,B,9000,11.49,0,0.03,N,14,0.0268,2,0,Very High,296.74
44,83000,OTHER,2.0,PERSONAL,D,12000,16.0,1,0.14,Y,12,0.1446,4,1,High,421.88
36,36000,RENT,3.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.07,N,12,0.0694,2,0,Medium,80.39
41,102300,MORTGAGE,9.0,EDUCATION,B,8800,11.58,0,0.09,N,11,0.086,2,0,Very High,290.52
38,78000,MORTGAGE,8.0,VENTURE,A,6250,6.76,0,0.08,N,16,0.0801,1,0,High,192.3
39,50000,MORTGAGE,1.0,PERSONAL,A,8000,7.68,0,0.16,N,11,0.16,1,0,Medium,249.51
44,80000,MORTGAGE,28.0,HOMEIMPROVEMENT,D,25000,15.33,0,0.31,N,11,0.3125,4,1,High,870.68
36,84996,MORTGAGE,11.0,PERSONAL,B,3500,12.69,0,0.04,N,13,0.0412,2,0,High,117.41
41,24000,RENT,2.0,MEDICAL,D,4000,16.07,1,0.17,N,16,0.1667,4,1,Low,140.77
36,31000,RENT,2.0,PERSONAL,D,8000,14.11,1,0.26,N,14,0.2581,4,1,Medium,273.85
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,15000,13.22,0,0.3,Y,15,0.3,3,0,Medium,507.0
38,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,11.22,0,0.33,Y,14,0.3333,3,0,Low,328.43
42,32000,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,1,0.31,N,14,0.3125,2,0,Medium,330.76
36,15000,OWN,2.0,HOMEIMPROVEMENT,C,5000,13.92,1,0.33,N,11,0.3333,3,0,Low,170.69
36,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,9.62,0,0.03,N,12,0.0345,2,0,Very High,160.45
36,72000,MORTGAGE,3.0,VENTURE,A,8000,6.92,0,0.11,N,16,0.1111,1,0,High,246.72
36,16800,RENT,2.0,VENTURE,C,1200,13.06,0,0.07,N,14,0.0714,3,0,Low,40.47
36,69000,RENT,0.0,MEDICAL,B,15600,10.99,0,0.23,N,12,0.2261,2,0,High,510.65
47,53808,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,11.71,0,0.28,N,16,0.2788,2,0,Medium,496.14
37,85000,RENT,5.0,DEBTCONSOLIDATION,A,35000,8.9,1,0.41,N,17,0.4118,1,0,High,1111.36
36,32004,RENT,3.0,MEDICAL,B,5000,10.62,0,0.16,N,13,0.1562,2,0,Medium,162.8
41,56004,RENT,4.0,VENTURE,B,12800,11.48,0,0.23,N,12,0.2286,2,0,Medium,421.97
40,73000,RENT,2.0,PERSONAL,D,9975,16.29,1,0.14,Y,17,0.1366,4,1,High,352.12
37,26500,RENT,11.0,MEDICAL,C,2000,13.16,0,0.08,N,12,0.0755,3,0,Low,67.54
46,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,11.72,0,0.08,N,13,0.0833,3,0,Medium,165.4
44,61000,RENT,2.0,DEBTCONSOLIDATION,D,11000,16.02,1,0.18,Y,12,0.1803,4,1,High,386.84
37,42000,RENT,2.0,MEDICAL,C,8400,13.49,0,0.2,N,14,0.2,3,0,Medium,285.02
46,72194,RENT,8.0,HOMEIMPROVEMENT,B,17000,8.88,0,0.24,N,14,0.2355,2,0,High,539.65
36,24000,MORTGAGE,2.0,MEDICAL,A,1500,9.63,0,0.06,N,14,0.0625,1,0,Low,48.14
39,75000,RENT,0.0,PERSONAL,B,14400,12.53,0,0.19,N,15,0.192,2,0,High,481.94
41,52106,RENT,4.0,EDUCATION,C,5000,12.84,1,0.1,N,13,0.096,3,0,Medium,168.08
38,18000,RENT,4.0,PERSONAL,C,3000,13.23,1,0.17,N,17,0.1667,3,0,Low,101.41
49,120000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0.1,N,12,0.1,2,0,Very High,392.81
36,24168,RENT,2.0,MEDICAL,C,9925,13.06,1,0.41,Y,12,0.4107,3,0,Low,334.7
40,55000,RENT,14.0,EDUCATION,A,18000,7.88,1,0.33,N,14,0.3273,1,0,Medium,563.06
40,148350,MORTGAGE,11.0,VENTURE,A,5000,6.03,0,0.03,N,11,0.0337,1,0,Very High,152.18
39,97000,RENT,15.0,DEBTCONSOLIDATION,B,3000,9.25,0,0.03,N,13,0.0309,2,0,High,95.75
40,59484,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5500,7.14,0,0.09,N,14,0.0925,1,0,Medium,170.18
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,14,0.0572,2,0,Medium,91.13
36,58000,RENT,18.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.09,N,17,0.0862,1,0,Medium,153.52
48,140000,MORTGAGE,4.0,EDUCATION,B,18000,9.99,0,0.13,N,12,0.1286,2,0,Very High,580.72
37,30000,RENT,7.0,PERSONAL,B,10000,9.25,1,0.33,N,13,0.3333,2,0,Low,319.16
36,98240,MORTGAGE,4.0,VENTURE,E,20000,16.35,0,0.2,Y,12,0.2036,5,1,High,706.6
46,88400,MORTGAGE,1.0,MEDICAL,E,30000,18.39,1,0.29,N,16,0.3394,5,1,High,1090.45
40,64200,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.05,N,17,0.0467,1,0,High,93.65
36,24000,OWN,5.0,VENTURE,C,4000,14.72,0,0.17,Y,12,0.1667,3,0,Low,138.11
38,65000,RENT,2.0,MEDICAL,A,7000,7.88,0,0.11,N,17,0.1077,1,0,High,218.97
49,15000,RENT,6.0,MEDICAL,B,2400,9.91,1,0.16,N,13,0.16,2,0,Low,77.34
49,64600,MORTGAGE,4.0,MEDICAL,D,10000,16.49,1,0.13,N,12,0.1548,4,1,High,353.99
36,31000,RENT,2.0,VENTURE,A,2500,8.9,0,0.08,N,15,0.0806,1,0,Medium,79.38
36,60000,MORTGAGE,2.0,VENTURE,C,8000,13.92,0,0.13,Y,14,0.1333,3,0,Medium,273.11
41,45840,RENT,5.0,DEBTCONSOLIDATION,B,4600,10.99,0,0.1,N,14,0.1003,2,0,Medium,150.58
38,55000,RENT,2.0,PERSONAL,B,14000,11.48,0,0.25,N,14,0.2545,2,0,Medium,461.53
38,20640,RENT,2.0,DEBTCONSOLIDATION,C,3500,12.61,0,0.17,Y,12,0.1696,3,0,Low,117.27
39,64000,RENT,9.0,HOMEIMPROVEMENT,C,4800,12.73,0,0.07,Y,11,0.075,3,0,High,161.11
39,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.14,N,13,0.137,1,0,High,311.11
38,17280,OWN,0.0,VENTURE,D,1000,16.29,0,0.06,Y,13,0.0579,4,1,Low,35.3
36,180000,OTHER,11.0,PERSONAL,B,20000,11.48,1,0.11,N,15,0.1111,2,0,Very High,659.33
36,59617,MORTGAGE,14.0,PERSONAL,D,21000,15.62,0,0.35,N,14,0.3522,4,1,Medium,734.36
47,100000,MORTGAGE,4.0,VENTURE,B,2500,9.99,0,0.03,N,16,0.025,2,0,High,80.66
40,150000,MORTGAGE,5.0,PERSONAL,B,12000,10.37,0,0.08,N,15,0.08,2,0,Very High,389.29
40,54000,RENT,7.0,PERSONAL,B,12000,10.62,0,0.22,N,17,0.2222,2,0,Medium,390.71
40,24000,RENT,3.0,PERSONAL,C,2700,14.27,0,0.11,Y,11,0.1125,3,0,Low,92.63
37,45000,RENT,0.0,DEBTCONSOLIDATION,A,8000,9.63,0,0.18,N,14,0.1778,1,0,Medium,256.75
41,113000,RENT,1.0,PERSONAL,D,12000,16.0,1,0.11,N,15,0.1062,4,1,Very High,421.88
40,66000,OWN,25.0,PERSONAL,C,6125,14.65,0,0.09,N,13,0.0928,3,0,High,211.28
38,91200,MORTGAGE,0.0,EDUCATION,C,9000,12.68,0,0.1,N,11,0.0987,3,0,High,301.86
37,60000,MORTGAGE,4.0,EDUCATION,C,12000,12.73,0,0.2,Y,17,0.2,3,0,Medium,402.77
40,100010,MORTGAGE,11.0,PERSONAL,B,8000,9.99,0,0.08,N,17,0.08,2,0,Very High,258.1
38,95000,OWN,6.0,VENTURE,E,14000,17.74,0,0.15,Y,17,0.1474,5,1,High,504.31
44,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17500,12.18,0,0.36,N,11,0.3646,2,0,Medium,582.76
40,132000,RENT,18.0,EDUCATION,C,11200,12.68,0,0.08,Y,11,0.0848,3,0,Very High,375.65
40,86000,RENT,0.0,EDUCATION,D,20000,14.54,1,0.23,Y,13,0.2326,4,1,High,688.81
39,24000,RENT,1.0,DEBTCONSOLIDATION,A,8500,7.49,1,0.35,N,12,0.3542,1,0,Low,264.36
43,54000,RENT,0.0,PERSONAL,D,9000,15.65,1,0.17,Y,14,0.1667,4,1,Medium,314.86
37,120000,MORTGAGE,21.0,PERSONAL,D,20000,14.84,0,0.17,N,11,0.1667,4,1,Very High,691.74
43,138000,MORTGAGE,4.0,EDUCATION,A,9900,6.99,0,0.07,N,14,0.0717,1,0,Very High,305.64
42,75000,RENT,6.0,MEDICAL,A,17000,7.9,0,0.23,N,13,0.2267,1,0,High,531.93
37,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,13000,6.62,0,0.16,N,16,0.1625,1,0,High,399.15
41,92000,MORTGAGE,15.0,EDUCATION,A,12000,7.66,0,0.13,N,13,0.1304,1,0,High,374.16
36,136000,MORTGAGE,0.0,EDUCATION,C,4800,14.72,0,0.04,Y,12,0.0353,3,0,Very High,165.74
41,70000,RENT,2.0,EDUCATION,A,10000,7.88,0,0.14,N,17,0.1429,1,0,High,312.81
36,430000,RENT,2.0,EDUCATION,C,25000,13.8,0,0.06,N,11,0.0581,3,0,Very High,852.01
44,48000,RENT,0.0,MEDICAL,C,5000,13.43,0,0.1,N,17,0.1042,3,0,Medium,169.51
